AnswerId,QuestionId
"335606","335460"
"335608","335369"
"335609","335460"
"335610","335232"
"335611","335602"
"335612","335466"
"335613","335460"
"335615","335598"
"335616","335466"
"335617","335427"
"335619","335602"
"335623","335585"
"335625","335540"
"335626","334655"
"335627","308845"
"335629","335460"
"335630","335540"
"335631","335601"
"335632","335600"
"335633","335427"
"335634","335460"
"335635","231407"
"335638","335525"
"335640","335582"
"335641","335598"
"335642","335525"
"335643","335466"
"335644","335621"
"335646","335374"
"335647","335621"
"335650","335466"
"335651","335019"
"335652","335427"
"335653","335601"
"335655","335330"
"335662","335607"
"335668","335343"
"335669","320636"
"335671","335659"
"335673","335660"
"335674","308823"
"335675","335659"
"335676","335192"
"335678","335525"
"335681","332120"
"335684","292316"
"335685","335499"
"335686","335600"
"335687","335659"
"335689","284761"
"335692","335660"
"335693","335624"
"335694","335514"
"335696","234075"
"335697","329652"
"335698","335531"
"335700","335419"
"335701","335534"
"335702","335688"
"335703","335517"
"335704","335682"
"335706","296695"
"335708","274474"
"335712","333876"
"335714","335682"
"335717","335695"
"335723","335525"
"335724","170800"
"335725","335460"
"335728","332364"
"335730","333954"
"335733","335460"
"335734","7095"
"335735","335193"
"335737","335648"
"335739","15208"
"335740","335129"
"335741","203069"
"335743","321543"
"335746","335369"
"335748","333954"
"335751","335450"
"335752","203069"
"335754","335695"
"335755","335156"
"335757","189796"
"335758","335600"
"335762","335736"
"335763","335732"
"335765","164088"
"335767","323390"
"335769","273639"
"335771","334860"
"335772","240713"
"335773","335719"
"335776","335129"
"335777","335378"
"335778","317456"
"335779","335774"
"335780","335682"
"335785","335770"
"335786","334201"
"335787","335530"
"335788","335770"
"335789","335774"
"335790","335731"
"335791","335770"
"335793","334141"
"335794","335774"
"335795","335736"
"335796","330963"
"335798","335604"
"335801","335736"
"335804","335792"
"335806","335802"
"335809","335600"
"335810","335802"
"335811","330963"
"335813","335802"
"335814","335802"
"335815","335802"
"335818","335455"
"335819","335805"
"335820","335783"
"335821","335812"
"335822","335546"
"335824","317619"
"335825","335231"
"335826","335807"
"335827","333948"
"335828","335802"
"335829","335802"
"335830","335600"
"335832","335812"
"335836","314572"
"335837","335802"
"335842","335682"
"335843","335783"
"335844","302002"
"335845","335802"
"335850","335839"
"335851","117407"
"335852","335802"
"335853","317619"
"335854","334850"
"335856","335802"
"335858","215733"
"335859","335807"
"335860","335839"
"335862","335770"
"335864","335847"
"335865","335863"
"335866","335660"
"335867","335546"
"335868","335448"
"335869","335863"
"335870","335863"
"335871","133556"
"335874","287309"
"335875","335873"
"335877","335817"
"335878","335855"
"335880","335817"
"335881","335799"
"335882","326628"
"335884","332630"
"335887","58711"
"335892","335889"
"335893","335889"
"335894","309947"
"335895","335886"
"335897","334856"
"335899","335499"
"335900","335807"
"335901","335648"
"335903","335886"
"335904","335833"
"335905","334846"
"335906","335891"
"335907","335514"
"335908","335888"
"335909","335891"
"335911","335888"
"335912","335873"
"335913","335888"
"335915","335799"
"335916","335896"
"335917","335524"
"335918","335889"
"335921","335896"
"335922","335891"
"335923","181987"
"335925","335873"
"335926","307640"
"335929","335898"
"335931","335812"
"335935","335896"
"335936","335933"
"335938","316099"
"335939","335933"
"335940","335933"
"335941","335934"
"335942","335387"
"335943","335933"
"335944","335807"
"335947","335873"
"335948","335930"
"335949","334179"
"335950","335930"
"335954","335885"
"335958","335928"
"335960","335928"
"335961","335847"
"335964","335951"
"335967","334179"
"335968","335928"
"335969","335933"
"335972","335930"
"335975","335955"
"335976","333285"
"335977","335807"
"335979","335971"
"335981","269872"
"335982","335841"
"335983","335933"
"335984","335974"
"335986","335971"
"335988","335873"
"335991","335898"
"335993","335971"
"335994","335989"
"335995","335971"
"335997","335526"
"335998","335971"
"335999","335987"
"336000","333600"
"336001","335896"
"336002","335841"
"336003","335980"
"336005","335966"
"336006","335955"
"336007","130494"
"336008","335970"
"336010","335839"
"336011","335987"
"336014","335833"
"336015","333485"
"336016","335407"
"336017","319632"
"336019","146297"
"336020","335955"
"336021","335970"
"336022","335974"
"336025","335951"
"336026","336018"
"336029","335933"
"336030","335601"
"336031","335971"
"336032","326828"
"336033","294529"
"336036","336018"
"336040","336024"
"336041","336018"
"336043","336004"
"336046","336018"
"336047","315744"
"336048","335971"
"336050","334928"
"336053","336051"
"336054","336024"
"336055","235095"
"336056","336038"
"336058","335885"
"336059","336051"
"336060","329547"
"336061","336039"
"336062","303460"
"336063","336057"
"336064","334634"
"336066","336051"
"336068","336057"
"336069","335971"
"336070","335575"
"336072","336057"
"336075","333529"
"336076","332592"
"336079","334634"
"336080","335781"
"336082","128034"
"336084","336018"
"336087","336078"
"336089","58711"
"336090","336067"
"336091","336078"
"336092","336067"
"336093","307370"
"336095","335889"
"336098","336004"
"336101","221379"
"336103","336067"
"336105","336078"
"336109","336078"
"336112","332440"
"336114","336004"
"336115","335955"
"336116","335955"
"336119","242903"
"336121","334038"
"336122","335742"
"336126","336057"
"336131","336057"
"336132","336067"
"336135","335987"
"336136","336078"
"336139","336067"
"336140","336138"
"336142","333285"
"336143","335833"
"336145","336138"
"336146","332767"
"336147","335889"
"336149","217825"
"336152","333169"
"336153","336148"
"336154","321827"
"336155","336127"
"336156","335833"
"336159","336067"
"336160","336078"
"336163","315000"
"336164","336148"
"336165","336124"
"336166","335932"
"336167","336127"
"336171","336067"
"336174","334686"
"336175","336127"
"336177","336073"
"336178","335932"
"336182","335546"
"336183","335965"
"336186","336179"
"336187","336144"
"336188","336073"
"336189","336181"
"336191","335933"
"336192","335199"
"336194","335933"
"336201","336179"
"336206","333954"
"336208","336039"
"336214","336210"
"336215","336210"
"336216","336210"
"336219","336210"
"336220","336210"
"336228","336218"
"336229","336181"
"336230","336218"
"336231","336218"
"336232","336218"
"336234","336218"
"336236","336210"
"336237","9033"
"336238","336226"
"336239","335891"
"336241","334272"
"336242","335517"
"336244","336218"
"336245","336218"
"336247","336218"
"336249","336226"
"336253","336226"
"336254","336252"
"336257","256322"
"336258","335849"
"336259","336218"
"336261","336240"
"336262","336252"
"336264","336240"
"336266","335966"
"336267","336225"
"336269","336210"
"336271","334316"
"336272","334204"
"336273","336268"
"336274","335688"
"336276","22358"
"336278","336138"
"336279","43955"
"336280","135112"
"336282","336268"
"336283","332859"
"336284","336225"
"336285","30953"
"336286","332048"
"336291","334518"
"336292","336289"
"336293","336288"
"336295","336275"
"336296","336277"
"336301","336073"
"336302","335073"
"336304","336250"
"336305","135112"
"336306","336275"
"336308","335530"
"336310","14530"
"336312","335039"
"336314","336288"
"336315","336288"
"336317","335378"
"336319","336309"
"336322","335955"
"336323","336289"
"336324","336250"
"336325","334280"
"336328","336309"
"336330","336250"
"336334","333181"
"336337","135653"
"336339","334907"
"336342","336311"
"336343","336226"
"336346","15496"
"336353","336345"
"336359","336218"
"336361","336329"
"336362","336329"
"336364","336218"
"336366","336360"
"336368","18655"
"336369","336345"
"336371","334698"
"336372","336218"
"336374","336348"
"336376","336367"
"336377","335451"
"336378","336218"
"336379","149937"
"336382","14698"
"336384","330299"
"336385","336329"
"336386","331695"
"336388","335805"
"336392","333922"
"336393","335558"
"336396","336387"
"336398","336144"
"336399","336345"
"336402","335104"
"336403","198668"
"336404","335526"
"336406","336327"
"336407","284390"
"336408","336348"
"336409","302960"
"336410","336391"
"336417","333287"
"336418","336415"
"336419","336414"
"336420","336414"
"336421","336416"
"336426","336415"
"336428","335558"
"336429","335270"
"336431","66525"
"336433","336414"
"336434","335585"
"336435","336391"
"336436","336416"
"336438","334860"
"336443","335104"
"336449","333829"
"336454","334653"
"336455","336268"
"336456","336440"
"336458","335823"
"336460","336446"
"336461","336437"
"336462","335250"
"336463","336387"
"336465","335030"
"336467","335645"
"336468","336446"
"336469","336459"
"336471","336250"
"336474","336464"
"336476","336405"
"336478","336464"
"336480","336453"
"336481","336453"
"336482","336446"
"336483","336124"
"336484","336446"
"336488","314132"
"336489","336464"
"336490","336446"
"336492","336475"
"336494","320692"
"336497","18655"
"336499","325186"
"336504","331426"
"336507","336475"
"336510","336073"
"336513","336348"
"336514","336348"
"336516","336311"
"336518","336487"
"336519","336505"
"336520","336495"
"336521","336073"
"336524","140049"
"336525","58711"
"336527","336475"
"336528","336475"
"336529","334426"
"336534","336446"
"336536","336506"
"336538","334425"
"336539","336453"
"336540","336533"
"336541","331426"
"336542","335621"
"336543","336475"
"336545","335695"
"336546","336502"
"336547","336517"
"336548","336505"
"336549","336535"
"336550","336517"
"336551","336517"
"336552","331426"
"336554","336535"
"336556","336453"
"336557","336535"
"336558","336505"
"336559","336553"
"336560","336553"
"336561","336553"
"336563","336405"
"336564","336440"
"336568","336466"
"336569","336035"
"336571","336526"
"336574","336535"
"336576","159251"
"336577","336535"
"336583","58711"
"336584","336562"
"336591","328727"
"336592","336535"
"336598","336578"
"336599","315336"
"336600","328727"
"336603","336595"
"336604","328727"
"336606","336572"
"336610","336348"
"336615","335600"
"336616","328727"
"336617","336605"
"336619","336595"
"336620","336595"
"336621","336585"
"336623","336605"
"336626","336595"
"336631","328727"
"336636","336595"
"336638","336605"
"336641","336572"
"336645","336633"
"336647","336595"
"336653","187782"
"336656","336649"
"336657","336585"
"336659","336649"
"336661","336585"
"336663","155609"
"336669","336662"
"336673","336655"
"336675","336535"
"336679","336655"
"336680","336628"
"336685","336585"
"336687","336451"
"336689","333269"
"336690","335624"
"336691","336144"
"336692","336682"
"336693","336670"
"336697","336664"
"336698","336451"
"336699","336464"
"336700","336696"
"336702","336502"
"336704","336664"
"336705","336451"
"336707","336696"
"336709","266621"
"336717","123461"
"336718","336712"
"336720","336708"
"336723","336451"
"336727","336724"
"336729","336633"
"336735","336013"
"336736","336714"
"336737","336714"
"336739","336655"
"336740","336731"
"336742","336451"
"336743","336682"
"336745","321098"
"336747","336682"
"336749","336664"
"336750","336672"
"336751","336686"
"336752","336682"
"336757","336672"
"336758","336664"
"336761","335409"
"336764","336655"
"336765","336664"
"336766","333682"
"336767","336721"
"336769","335742"
"336770","336755"
"336772","336755"
"336773","335886"
"336778","334141"
"336779","330207"
"336782","335987"
"336783","336275"
"336784","336665"
"336785","301363"
"336786","336781"
"336787","336755"
"336788","336755"
"336790","336755"
"336791","336755"
"336794","159886"
"336795","336585"
"336797","336781"
"336798","331857"
"336800","153909"
"336802","302692"
"336803","336696"
"336805","336775"
"336807","336756"
"336808","336696"
"336810","316630"
"336811","335863"
"336812","336756"
"336815","334939"
"336816","202198"
"336820","199145"
"336823","336664"
"336824","336771"
"336825","336814"
"336827","330532"
"336828","326365"
"336829","336813"
"336830","336817"
"336832","336755"
"336833","336801"
"336834","326680"
"336835","336813"
"336836","336714"
"336837","336712"
"336838","336831"
"336839","336755"
"336841","334302"
"336842","294167"
"336843","48320"
"336844","336814"
"336847","336813"
"336855","336846"
"336857","336854"
"336858","336605"
"336861","336854"
"336863","336731"
"336864","336846"
"336865","335770"
"336868","336859"
"336869","336826"
"336870","334183"
"336872","335535"
"336873","335770"
"336874","336712"
"336875","313157"
"336876","335535"
"336877","303877"
"336878","299384"
"336880","336846"
"336883","333620"
"336885","336553"
"336888","319401"
"336890","336884"
"336893","336759"
"336894","336866"
"336902","336897"
"336904","336897"
"336905","333595"
"336906","336753"
"336907","334088"
"336908","336903"
"336910","336903"
"336911","335407"
"336913","336884"
"336914","336897"
"336915","284921"
"336917","336806"
"336918","336759"
"336920","336909"
"336921","303877"
"336926","336909"
"336931","336925"
"336932","334987"
"336933","333641"
"336934","336897"
"336935","335407"
"336939","336919"
"336940","254930"
"336941","336849"
"336943","336919"
"336945","336526"
"336947","336909"
"336949","334471"
"336950","336759"
"336951","336919"
"336952","336919"
"336955","336953"
"336956","336897"
"336962","335863"
"336966","336958"
"336967","336826"
"336968","336884"
"336969","335562"
"336970","336884"
"336971","336961"
"336972","336854"
"336974","336948"
"336975","336963"
"336977","333997"
"336978","336960"
"336980","336849"
"336981","336886"
"336982","336965"
"336983","336958"
"336984","147460"
"336985","336965"
"336986","336936"
"336987","336884"
"336989","336960"
"336992","336963"
"337000","323519"
"337001","336452"
"337002","336849"
"337004","335582"
"337006","59895"
"337007","336993"
"337008","336988"
"337010","336804"
"337012","332364"
"337013","287133"
"337014","213476"
"337015","336997"
"337016","336973"
"337017","336958"
"337018","191792"
"337020","336942"
"337022","336919"
"337026","337023"
"337027","336991"
"337031","336831"
"337032","337019"
"337033","336922"
"337035","335670"
"337039","337029"
"337040","313712"
"337042","45653"
"337043","51660"
"337044","336958"
"337046","262912"
"337047","224130"
"337048","336535"
"337050","337019"
"337052","337037"
"337053","337038"
"337055","333994"
"337056","337029"
"337061","331642"
"337064","337029"
"337067","337038"
"337069","316652"
"337073","322585"
"337076","336929"
"337078","331777"
"337080","337066"
"337082","337029"
"337083","337060"
"337084","337034"
"337085","337066"
"337086","337066"
"337088","336993"
"337089","337058"
"337091","337087"
"337092","337060"
"337093","337038"
"337094","335192"
"337096","337087"
"337097","336973"
"337098","337087"
"337099","337072"
"337100","335276"
"337102","337038"
"337105","337037"
"337107","337066"
"337108","15674"
"337109","337087"
"337110","337024"
"337111","336452"
"337114","329963"
"337117","337066"
"337119","337037"
"337120","336997"
"337122","272730"
"337124","337058"
"337125","337037"
"337126","337049"
"337127","337066"
"337129","337103"
"337130","337121"
"337131","336997"
"337132","337121"
"337133","337034"
"337135","122105"
"337137","337115"
"337138","337037"
"337139","337112"
"337143","337121"
"337146","337112"
"337147","337029"
"337148","337144"
"337149","337144"
"337150","337034"
"337151","337101"
"337152","256806"
"337153","336585"
"337154","337112"
"337156","275689"
"337157","337144"
"337160","308511"
"337161","326318"
"337162","337144"
"337163","336961"
"337164","337144"
"337166","336973"
"337167","337029"
"337170","337037"
"337171","337165"
"337172","336218"
"337174","337037"
"337176","336327"
"337180","275689"
"337182","337165"
"337184","337165"
"337185","337121"
"337187","336993"
"337189","337144"
"337190","335188"
"337191","336960"
"337194","337115"
"337195","337175"
"337196","336218"
"337199","337158"
"337201","336993"
"337203","337158"
"337204","337158"
"337205","337175"
"337206","337179"
"337207","337175"
"337212","337186"
"337213","332825"
"337214","337141"
"337217","337175"
"337218","336961"
"337220","337141"
"337221","336942"
"337224","334382"
"337226","337159"
"337227","337183"
"337228","337186"
"337230","336993"
"337231","337144"
"337232","334813"
"337234","334009"
"337235","337208"
"337238","337037"
"337243","337236"
"337245","337037"
"337246","337239"
"337247","337223"
"337248","337239"
"337249","337200"
"337251","335517"
"337252","337239"
"337253","337239"
"337257","337241"
"337258","337200"
"337259","337141"
"337262","337237"
"337263","337244"
"337264","337254"
"337266","336925"
"337269","337237"
"337271","337241"
"337273","337236"
"337274","337244"
"337276","337254"
"337277","337236"
"337278","337254"
"337279","337223"
"337280","332504"
"337281","337236"
"337283","327327"
"337285","337223"
"337286","337254"
"337287","337179"
"337290","337208"
"337292","336664"
"337294","336942"
"337295","336961"
"337296","336801"
"337297","337254"
"337298","337060"
"337299","335279"
"337301","337254"
"337302","337272"
"337303","337268"
"337306","337254"
"337307","337268"
"337308","334765"
"337309","321373"
"337310","337272"
"337311","337240"
"337314","334404"
"337316","335279"
"337317","337304"
"337319","337293"
"337320","337066"
"337322","334674"
"337323","337237"
"337324","337236"
"337326","336756"
"337328","333405"
"337332","337268"
"337336","337223"
"337337","337305"
"337340","337315"
"337342","337254"
"337345","285793"
"337348","336517"
"337349","337335"
"337350","337313"
"337351","34505"
"337354","337208"
"337356","337335"
"337359","337268"
"337360","327350"
"337361","337327"
"337362","334579"
"337366","337334"
"337367","337268"
"337369","337208"
"337374","337237"
"337375","337237"
"337376","337330"
"337378","270434"
"337379","337300"
"337380","337240"
"337382","337327"
"337383","337293"
"337384","337029"
"337385","337352"
"337387","337352"
"337392","337305"
"337396","337159"
"337397","337352"
"337398","337344"
"337402","337389"
"337404","337386"
"337407","337355"
"337408","336578"
"337410","337389"
"337411","335753"
"337413","337330"
"337415","337389"
"337420","337405"
"337423","331690"
"337424","337304"
"337428","337405"
"337430","337183"
"337433","335378"
"337435","337419"
"337436","337183"
"337437","337422"
"337438","337405"
"337440","337431"
"337441","337419"
"337442","157600"
"337443","335135"
"337444","337431"
"337447","336993"
"337450","334579"
"337451","337419"
"337455","96653"
"337458","337406"
"337460","336990"
"337461","337333"
"337462","337431"
"337464","337363"
"337465","337422"
"337466","331215"
"337467","335494"
"337469","336919"
"337470","337305"
"337471","337304"
"337473","308188"
"337474","337200"
"337475","337454"
"337477","337449"
"337481","337386"
"337483","337463"
"337484","337419"
"337485","329724"
"337486","337449"
"337488","337449"
"337489","337459"
"337490","336073"
"337492","315285"
"337494","325803"
"337495","337459"
"337497","337478"
"337500","337419"
"337501","337103"
"337502","337482"
"337504","337272"
"337506","337103"
"337508","337419"
"337509","293728"
"337511","335494"
"337512","324344"
"337513","337363"
"337515","337503"
"337516","337499"
"337517","336993"
"337524","337503"
"337525","337503"
"337529","337505"
"337531","319242"
"337532","337503"
"337533","337503"
"337534","337432"
"337537","337518"
"337539","337432"
"337542","337522"
"337544","337505"
"337545","337454"
"337550","324044"
"337552","337452"
"337553","337449"
"337555","337353"
"337556","114658"
"337557","306267"
"337558","337313"
"337560","337479"
"337561","337115"
"337562","337419"
"337565","337535"
"337567","337503"
"337572","337355"
"337577","337574"
"337578","336901"
"337580","337158"
"337582","337541"
"337583","337541"
"337586","337223"
"337587","337419"
"337589","337236"
"337591","335451"
"337592","337570"
"337593","337581"
"337594","337541"
"337595","337581"
"337596","337571"
"337597","334686"
"337599","337581"
"337604","337181"
"337605","320045"
"337606","337541"
"337609","337028"
"337611","337503"
"337612","337570"
"337614","337602"
"337617","337570"
"337619","337601"
"337622","337598"
"337623","337570"
"337625","337183"
"337626","337601"
"337627","337576"
"337628","337602"
"337630","337598"
"337632","337602"
"337633","337598"
"337634","337581"
"337635","337598"
"337636","337598"
"337637","337414"
"337639","337608"
"337640","337588"
"337641","337602"
"337643","337598"
"337644","337181"
"337647","337598"
"337648","337588"
"337650","337570"
"337651","337631"
"337652","337620"
"337653","102084"
"337654","337581"
"337657","337503"
"337661","337601"
"337662","337642"
"337665","337581"
"337667","337608"
"337668","312627"
"337670","337631"
"337671","337598"
"337672","337642"
"337673","337642"
"337674","337642"
"337676","337642"
"337679","337649"
"337681","337581"
"337682","337570"
"337684","337642"
"337685","337649"
"337686","337642"
"337689","337642"
"337692","337669"
"337693","337175"
"337697","336181"
"337706","337479"
"337707","337575"
"337709","337691"
"337710","337663"
"337712","337694"
"337714","337688"
"337716","337503"
"337717","137102"
"337720","337694"
"337722","337708"
"337723","337669"
"337724","337708"
"337726","337664"
"337727","337688"
"337731","326880"
"337733","337688"
"337735","337688"
"337736","337691"
"337738","337715"
"337741","337698"
"337742","326419"
"337745","337694"
"337747","337691"
"337748","337090"
"337749","208985"
"337750","337449"
"337752","337704"
"337753","336753"
"337755","337702"
"337758","337702"
"337761","337702"
"337764","337503"
"337765","337704"
"337767","234075"
"337768","337702"
"337770","337704"
"337773","337664"
"337774","337704"
"337776","337744"
"337777","336226"
"337778","337600"
"337780","337570"
"337782","337570"
"337783","337503"
"337785","337744"
"337787","337744"
"337792","337704"
"337794","337760"
"337795","337760"
"337799","337769"
"337800","337734"
"337801","337763"
"337804","337300"
"337805","337254"
"337806","337766"
"337807","337763"
"337808","319897"
"337809","337608"
"337812","337659"
"337815","147777"
"337817","337704"
"337818","337797"
"337820","337729"
"337821","337789"
"337823","337816"
"337827","337507"
"337831","337816"
"337833","337793"
"337838","337803"
"337839","337751"
"337840","337585"
"337841","334976"
"337842","337744"
"337843","337412"
"337846","336775"
"337847","337702"
"337848","336578"
"337851","337344"
"337852","336013"
"337859","337631"
"337860","337744"
"337861","337344"
"337862","337856"
"337864","337704"
"337865","337702"
"337866","337853"
"337867","337602"
"337872","337857"
"337873","335670"
"337874","337868"
"337876","337581"
"337881","337849"
"337882","337766"
"337884","337702"
"337886","337223"
"337890","134510"
"337892","337849"
"337894","218162"
"337898","337208"
"337900","337602"
"337902","337327"
"337905","337744"
"337906","336965"
"337907","337704"
"337910","340237"
"337911","337576"
"337912","337863"
"337913","337551"
"337914","337868"
"337919","314752"
"337920","337903"
"337921","337868"
"337922","337479"
"337923","337878"
"337924","337901"
"337926","337878"
"337927","337386"
"337928","337793"
"337929","337729"
"337930","337868"
"337931","337704"
"337932","337868"
"337933","337925"
"337936","337925"
"337940","337925"
"337944","337889"
"337945","337925"
"337946","10308"
"337948","284952"
"337950","337878"
"337951","337925"
"337952","337889"
"337955","337918"
"337956","337857"
"337958","337903"
"337960","337476"
"337962","337918"
"337965","42357"
"337966","337925"
"337968","332719"
"337969","337602"
"337970","337856"
"337971","337739"
"337972","337621"
"337975","337518"
"337980","337868"
"337981","336475"
"337982","337751"
"337983","337853"
"337984","337518"
"337989","333485"
"337990","337870"
"337991","337964"
"337996","337925"
"337998","337766"
"337999","337986"
"338000","325806"
"338002","23270"
"338004","337987"
"338006","337856"
"338015","337903"
"338016","123105"
"338017","337987"
"338018","337978"
"338019","286007"
"338020","337903"
"338021","337602"
"338022","337896"
"338023","338007"
"338025","335965"
"338027","337964"
"338028","337664"
"338030","337702"
"338033","337925"
"338034","337925"
"338035","334472"
"338036","337878"
"338038","337995"
"338039","123105"
"338040","337959"
"338041","338037"
"338042","338024"
"338045","25379"
"338046","334088"
"338048","337953"
"338052","337896"
"338053","336859"
"338054","337995"
"338055","338026"
"338061","334382"
"338062","338037"
"338066","335019"
"338068","338057"
"338071","326160"
"338072","338026"
"338074","338057"
"338076","337992"
"338077","338063"
"338078","337995"
"338079","337863"
"338084","338067"
"338085","338080"
"338086","338063"
"338087","338063"
"338090","337995"
"338091","338080"
"338092","337519"
"338094","337995"
"338095","338067"
"338096","338024"
"338097","337453"
"338098","338075"
"338100","336988"
"338104","338073"
"338106","337878"
"338107","338080"
"338108","338075"
"338109","338073"
"338113","338024"
"338114","338102"
"338117","338102"
"338118","338075"
"338119","338037"
"338120","338073"
"338122","338075"
"338123","338111"
"338124","338073"
"338125","335604"
"338126","316146"
"338127","338026"
"338128","337853"
"338129","338102"
"338130","307640"
"338131","338111"
"338132","337115"
"338133","243794"
"338134","338102"
"338135","334404"
"338136","338116"
"338137","338102"
"338138","338111"
"338141","338067"
"338142","338116"
"338144","338026"
"338145","338101"
"338146","338112"
"338147","338111"
"338148","338111"
"338149","337995"
"338151","338110"
"338153","98212"
"338154","337995"
"338155","338110"
"338157","187229"
"338158","338111"
"338159","338102"
"338161","328936"
"338163","338110"
"338165","338044"
"338167","337903"
"338169","338026"
"338170","337853"
"338173","338110"
"338174","338156"
"338177","337995"
"338178","338110"
"338179","337903"
"338180","338166"
"338182","338166"
"338183","337175"
"338184","338156"
"338187","338156"
"338188","337964"
"338190","337986"
"338191","332906"
"338192","338156"
"338193","337985"
"338194","337925"
"338196","336937"
"338198","338102"
"338199","337781"
"338200","337995"
"338201","338075"
"338202","338166"
"338204","338112"
"338205","331192"
"338207","338102"
"338208","337995"
"338209","338166"
"338211","338007"
"338213","337305"
"338214","338195"
"338215","337642"
"338218","338112"
"338219","338166"
"338220","336696"
"338222","338216"
"338224","338166"
"338226","333271"
"338228","338080"
"338230","338206"
"338231","337985"
"338232","335987"
"338236","338206"
"338238","338225"
"338239","338225"
"338240","338225"
"338241","338225"
"338243","335265"
"338244","338156"
"338245","338168"
"338246","338216"
"338247","338067"
"338248","338242"
"338249","338225"
"338250","338225"
"338252","337664"
"338254","337642"
"338255","338195"
"338256","338102"
"338257","338073"
"338259","338166"
"338260","338242"
"338261","338073"
"338266","337925"
"338272","338166"
"338275","338217"
"338276","337570"
"338277","338253"
"338278","338258"
"338280","337734"
"338281","337853"
"338283","338262"
"338284","338206"
"338286","338166"
"338287","338217"
"338289","336936"
"338290","338273"
"338291","316586"
"338292","338075"
"338294","174733"
"338295","338273"
"338296","337781"
"338297","338271"
"338298","338274"
"338299","338273"
"338300","318647"
"338301","338203"
"338302","338274"
"338303","338271"
"338307","337642"
"338308","338274"
"338309","338274"
"338310","338242"
"338312","338271"
"338315","338195"
"338316","338274"
"338318","337499"
"338319","338251"
"338320","338044"
"338323","338080"
"338324","291406"
"338325","333185"
"338326","338274"
"338327","336993"
"338329","338235"
"338332","337386"
"338334","338166"
"338337","337737"
"338339","338262"
"338341","14373"
"338346","337432"
"338350","337737"
"338352","327876"
"338353","338263"
"338354","338317"
"338356","338263"
"338359","322147"
"338361","338282"
"338364","338269"
"338368","338328"
"338369","337811"
"338371","331280"
"338373","122110"
"338374","338029"
"338375","338156"
"338376","330427"
"338381","338293"
"338382","338262"
"338383","337986"
"338384","338317"
"338386","338293"
"338387","338156"
"338388","338365"
"338391","333995"
"338392","338365"
"338393","337487"
"338394","337896"
"338395","338366"
"338396","337179"
"338397","338253"
"338399","338285"
"338402","338398"
"338404","338340"
"338407","338340"
"338408","338398"
"338409","338398"
"338410","338304"
"338411","338063"
"338412","338406"
"338413","338398"
"338416","338398"
"338418","338400"
"338420","338101"
"338421","338156"
"338422","338417"
"338423","338398"
"338424","337503"
"338425","338398"
"338426","337503"
"338431","338156"
"338432","338340"
"338433","338156"
"338435","338400"
"338437","338400"
"338438","335540"
"338439","141348"
"338440","337503"
"338441","338156"
"338444","338271"
"338446","338427"
"338447","338427"
"338448","338427"
"338449","337519"
"338451","338427"
"338452","205644"
"338455","338362"
"338456","336801"
"338458","338328"
"338462","338406"
"338465","338314"
"338470","338436"
"338471","338434"
"338473","337503"
"338474","338463"
"338476","335624"
"338477","338463"
"338478","338460"
"338479","338362"
"338480","338463"
"338481","337891"
"338484","338340"
"338485","338469"
"338486","338469"
"338487","338469"
"338488","338469"
"338489","338469"
"338490","338469"
"338492","338469"
"338493","338469"
"338494","333829"
"338497","338469"
"338498","338467"
"338501","338467"
"338502","338110"
"338503","338482"
"338504","338417"
"338505","334302"
"338507","338467"
"338508","338483"
"338510","338464"
"338513","338472"
"338514","338445"
"338515","338469"
"338517","338362"
"338519","336866"
"338520","338464"
"338521","338509"
"338523","338464"
"338524","338427"
"338525","338464"
"338526","338518"
"338527","338472"
"338528","337925"
"338530","338509"
"338531","338516"
"338532","338347"
"338533","338499"
"338534","338156"
"338538","338258"
"338539","338483"
"338542","338536"
"338543","335840"
"338546","338056"
"338547","338540"
"338548","338156"
"338549","247991"
"338550","336575"
"338551","338540"
"338553","338509"
"338554","338536"
"338557","338469"
"338558","321989"
"338562","338156"
"338564","338185"
"338565","330427"
"338566","338450"
"338568","338537"
"338569","333926"
"338570","338156"
"338571","338472"
"338572","338499"
"338573","338499"
"338574","337708"
"338575","338385"
"338577","338101"
"338580","316352"
"338581","338267"
"338584","335049"
"338585","338212"
"338587","334671"
"338588","338579"
"338589","338535"
"338590","337769"
"338591","323603"
"338593","338285"
"338594","338467"
"338596","338583"
"338597","337891"
"338599","338561"
"338600","338535"
"338602","338271"
"338603","338578"
"338604","338535"
"338605","338567"
"338606","338156"
"338610","314700"
"338611","338469"
"338612","338472"
"338615","332285"
"338617","338579"
"338618","333926"
"338620","322277"
"338622","338601"
"338625","260851"
"338627","338267"
"338630","338601"
"338631","338206"
"338632","338616"
"338634","324624"
"338638","338428"
"338639","338578"
"338640","338628"
"338641","338616"
"338643","338616"
"338644","338616"
"338646","338598"
"338647","338535"
"338648","304692"
"338649","338267"
"338653","321720"
"338662","338616"
"338663","222699"
"338666","338657"
"338670","336640"
"338671","338518"
"338672","338658"
"338674","338168"
"338676","338667"
"338677","336588"
"338680","338621"
"338681","321974"
"338685","333664"
"338686","338667"
"338687","338661"
"338688","338472"
"338689","338535"
"338690","338156"
"338691","338667"
"338692","338667"
"338693","338472"
"338694","337903"
"338695","338667"
"338696","338516"
"338698","338621"
"338699","338658"
"338700","102093"
"338705","338658"
"338706","338661"
"338707","338009"
"338709","338535"
"338710","338080"
"338711","338624"
